model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M4_block_alpha_full_response,3,-0.4360327367527227,0.19012454752006916,TRUE,alpha_volatile,"alpha[19,2]",0.44382931324727726,0.37581683499999996,0.00545083267,0.986779969,0.9997365750221232,5963.692482581033,2500.4367330223954,0.87986205
M4_block_alpha_full_response,3,0.3495275935665497,0.12216953866442316,TRUE,alpha_volatile,"alpha[20,2]",0.3601819965665497,0.20162213,0.002629553175,0.981841383,1.0011859670128342,4949.579159456949,2743.0439629614907,0.010654403
M4_block_alpha_full_response,3,-0.2842246429754872,0.08078364767454317,TRUE,alpha_volatile,"alpha[21,2]",0.40539689702451276,0.318346175,0.006519516265000001,0.9778846324999999,0.9997645840044449,5104.437975922481,2644.077362734784,0.68962154
M4_block_alpha_full_response,3,0.007755757442568845,6.015177350796203e-5,TRUE,alpha_volatile,"alpha[22,2]",0.32508870744256885,0.18285491,0.00230281317,0.9666532265,1.0007999141283033,6168.401007176448,2921.5793035873485,0.31733295
M4_block_alpha_full_response,3,0.011159519106799999,1.2453486669503425e-4,TRUE,alpha_volatile,"alpha[23,2]",0.0406196891068,0.039203824,0.014845818150000002,0.07126079949999999,1.0009531952285564,3933.6302567858943,2380.1787559939157,0.02946017
M4_block_alpha_full_response,3,0.011970809263225024,1.4330027441651405e-4,TRUE,alpha_volatile,"alpha[24,2]",0.897739649263225,0.945567915,0.65001660000000006,0.9984640929999999,0.9997013735673537,7285.499217404622,2702.5606440300226,0.88576884
M4_block_alpha_full_response,3,-0.09301065073497505,0.008650981150143516,TRUE,alpha_volatile,"alpha[25,2]",0.803050889265025,0.8634354449999999,0.422584709,0.9959524185,0.9999585970899215,4433.300669543429,2440.763106133617,0.89606154
M4_block_alpha_full_response,3,-0.008840502605502648,7.815448631789912e-5,TRUE,alpha_volatile,"alpha[26,2]",0.01146720239449735,0.009191212050000001,4.8123896650000003e-4,0.029841177149999974,1.0008419289484436,3798.0088342012614,2545.234261083476,0.020307705
M4_block_alpha_full_response,3,0.006975779084884601,4.8661493841113436e-5,TRUE,alpha_volatile,"alpha[27,2]",0.0375373830848846,0.015713788,5.15647491e-4,0.1347931919999999,1.000819090718825,3861.3307003773734,2699.0403586023017,0.030561604
M4_block_alpha_full_response,3,-0.539004714648924,0.29052608241376793,TRUE,alpha_volatile,"alpha[28,2]",0.36204778535107607,0.200764475,0.0031819628750000004,0.9842354744999999,0.999956283850707,5097.806126389935,2600.5409084885523,0.9010525
M4_block_alpha_full_response,3,0.060602669500705,0.0036726835506116803,TRUE,alpha_volatile,"alpha[29,2]",0.228511249500705,0.186201645,0.0639783331,0.5563431665,1.001373615211895,3487.583104412054,1793.5227456617567,0.16790858
M4_block_alpha_full_response,3,-0.14295469992214005,0.020436046229829107,TRUE,alpha_volatile,"alpha[30,2]",0.79916682007786,0.88767116,0.2184664805,0.9969721835,1.0020284352020903,5014.268500077209,2120.0313548695817,0.94212152
