model,ppc_draw,condition,metric,value
M3_block_alpha_stickiness,231,Volatile1,choose_blue,0.4246153846153846
M3_block_alpha_stickiness,231,Volatile1,stay_rate,0.6223076923076923
M3_block_alpha_stickiness,231,Volatile1,switch_after_loss,0.46511627906976744
M3_block_alpha_stickiness,231,Volatile1,switch_after_no_loss,0.3022922636103152
M3_block_alpha_stickiness,231,Volatile2,optimal_choice,0.6
M3_block_alpha_stickiness,231,Volatile2,choose_blue,0.5961538461538461
M3_block_alpha_stickiness,231,Volatile2,stay_rate,0.6092307692307692
M3_block_alpha_stickiness,231,Volatile2,switch_after_loss,0.45340501792114696
M3_block_alpha_stickiness,231,Volatile2,switch_after_no_loss,0.3436657681940701
M3_block_alpha_stickiness,231,Volatile3,optimal_choice,0.5484615384615384
M3_block_alpha_stickiness,231,Volatile3,choose_blue,0.46153846153846156
M3_block_alpha_stickiness,231,Volatile3,stay_rate,0.5969230769230769
M3_block_alpha_stickiness,231,Volatile3,switch_after_loss,0.44551282051282054
M3_block_alpha_stickiness,231,Volatile3,switch_after_no_loss,0.363905325443787
M3_block_alpha_stickiness,232,Stable,optimal_choice,0.6023076923076923
M3_block_alpha_stickiness,232,Stable,choose_blue,0.5638461538461539
M3_block_alpha_stickiness,232,Stable,stay_rate,0.5984354628422425
M3_block_alpha_stickiness,232,Stable,switch_after_loss,0.4863325740318907
M3_block_alpha_stickiness,232,Stable,switch_after_no_loss,0.32996632996632996
M3_block_alpha_stickiness,232,Volatile1,optimal_choice,0.5930769230769231
M3_block_alpha_stickiness,232,Volatile1,choose_blue,0.4123076923076923
M3_block_alpha_stickiness,232,Volatile1,stay_rate,0.62
M3_block_alpha_stickiness,232,Volatile1,switch_after_loss,0.45516074450084604
M3_block_alpha_stickiness,232,Volatile1,switch_after_no_loss,0.31734837799717913
M3_block_alpha_stickiness,232,Volatile2,optimal_choice,0.6080971659919029
M3_block_alpha_stickiness,232,Volatile2,choose_blue,0.5753846153846154
M3_block_alpha_stickiness,232,Volatile2,stay_rate,0.61
M3_block_alpha_stickiness,232,Volatile2,switch_after_loss,0.46735395189003437
M3_block_alpha_stickiness,232,Volatile2,switch_after_no_loss,0.32729805013927576
M3_block_alpha_stickiness,232,Volatile3,optimal_choice,0.5823076923076923
M3_block_alpha_stickiness,232,Volatile3,choose_blue,0.4307692307692308
M3_block_alpha_stickiness,232,Volatile3,stay_rate,0.6169230769230769
M3_block_alpha_stickiness,232,Volatile3,switch_after_loss,0.45733788395904434
M3_block_alpha_stickiness,232,Volatile3,switch_after_no_loss,0.32212885154061627
M3_block_alpha_stickiness,233,Stable,optimal_choice,0.5905128205128205
M3_block_alpha_stickiness,233,Stable,choose_blue,0.5453846153846154
M3_block_alpha_stickiness,233,Stable,stay_rate,0.5929595827900913
M3_block_alpha_stickiness,233,Stable,switch_after_loss,0.4562946673996702
M3_block_alpha_stickiness,233,Stable,switch_after_no_loss,0.36259920634920634
M3_block_alpha_stickiness,233,Volatile1,optimal_choice,0.5976923076923077
M3_block_alpha_stickiness,233,Volatile1,choose_blue,0.4323076923076923
M3_block_alpha_stickiness,233,Volatile1,stay_rate,0.5953846153846154
M3_block_alpha_stickiness,233,Volatile1,switch_after_loss,0.48484848484848486
M3_block_alpha_stickiness,233,Volatile1,switch_after_no_loss,0.3298662704309064
M3_block_alpha_stickiness,233,Volatile2,optimal_choice,0.6186234817813765
M3_block_alpha_stickiness,233,Volatile2,choose_blue,0.5815384615384616
M3_block_alpha_stickiness,233,Volatile2,stay_rate,0.5992307692307692
M3_block_alpha_stickiness,233,Volatile2,switch_after_loss,0.49475524475524474
M3_block_alpha_stickiness,233,Volatile2,switch_after_no_loss,0.3269230769230769
M3_block_alpha_stickiness,233,Volatile3,optimal_choice,0.5846153846153846
M3_block_alpha_stickiness,233,Volatile3,choose_blue,0.42538461538461536
M3_block_alpha_stickiness,233,Volatile3,stay_rate,0.5746153846153846
M3_block_alpha_stickiness,233,Volatile3,switch_after_loss,0.5084175084175084
M3_block_alpha_stickiness,233,Volatile3,switch_after_no_loss,0.3555240793201133
M3_block_alpha_stickiness,234,Stable,optimal_choice,0.6148717948717949
M3_block_alpha_stickiness,234,Stable,choose_blue,0.5769230769230769
M3_block_alpha_stickiness,234,Stable,stay_rate,0.6026075619295959
M3_block_alpha_stickiness,234,Stable,switch_after_loss,0.47295742232451093
M3_block_alpha_stickiness,234,Stable,switch_after_no_loss,0.33476394849785407
M3_block_alpha_stickiness,234,Volatile1,optimal_choice,0.6
M3_block_alpha_stickiness,234,Volatile1,choose_blue,0.44384615384615383
M3_block_alpha_stickiness,234,Volatile1,stay_rate,0.6053846153846154
M3_block_alpha_stickiness,234,Volatile1,switch_after_loss,0.45531197301854975
M3_block_alpha_stickiness,234,Volatile1,switch_after_no_loss,0.3437057991513437
M3_block_alpha_stickiness,234,Volatile2,optimal_choice,0.5991902834008097
M3_block_alpha_stickiness,234,Volatile2,choose_blue,0.5846153846153846
M3_block_alpha_stickiness,234,Volatile2,stay_rate,0.5869230769230769
M3_block_alpha_stickiness,234,Volatile2,switch_after_loss,0.5139372822299652
M3_block_alpha_stickiness,234,Volatile2,switch_after_no_loss,0.3333333333333333
M3_block_alpha_stickiness,234,Volatile3,optimal_choice,0.5576923076923077
M3_block_alpha_stickiness,234,Volatile3,choose_blue,0.45692307692307693
M3_block_alpha_stickiness,234,Volatile3,stay_rate,0.6207692307692307
M3_block_alpha_stickiness,234,Volatile3,switch_after_loss,0.424483306836248
M3_block_alpha_stickiness,234,Volatile3,switch_after_no_loss,0.33681073025335323
M3_block_alpha_stickiness,235,Stable,optimal_choice,0.6156410256410256
M3_block_alpha_stickiness,235,Stable,choose_blue,0.5735897435897436
M3_block_alpha_stickiness,235,Stable,stay_rate,0.6148631029986962
M3_block_alpha_stickiness,235,Stable,switch_after_loss,0.4549600912200684
M3_block_alpha_stickiness,235,Stable,switch_after_no_loss,0.32628543969245555
M3_block_alpha_stickiness,235,Volatile1,optimal_choice,0.61
M3_block_alpha_stickiness,235,Volatile1,choose_blue,0.4246153846153846
M3_block_alpha_stickiness,235,Volatile1,stay_rate,0.6061538461538462
M3_block_alpha_stickiness,235,Volatile1,switch_after_loss,0.4849023090586146
M3_block_alpha_stickiness,235,Volatile1,switch_after_no_loss,0.3242876526458616
M3_block_alpha_stickiness,235,Volatile2,optimal_choice,0.5821862348178137
M3_block_alpha_stickiness,235,Volatile2,choose_blue,0.5553846153846154
M3_block_alpha_stickiness,235,Volatile2,stay_rate,0.6192307692307693
M3_block_alpha_stickiness,235,Volatile2,switch_after_loss,0.4349315068493151
M3_block_alpha_stickiness,235,Volatile2,switch_after_no_loss,0.3365921787709497
M3_block_alpha_stickiness,235,Volatile3,optimal_choice,0.573076923076923
M3_block_alpha_stickiness,235,Volatile3,choose_blue,0.43538461538461537
M3_block_alpha_stickiness,235,Volatile3,stay_rate,0.6076923076923076
M3_block_alpha_stickiness,235,Volatile3,switch_after_loss,0.4619377162629758
M3_block_alpha_stickiness,235,Volatile3,switch_after_no_loss,0.3365650969529086
M3_block_alpha_stickiness,236,Stable,optimal_choice,0.6082051282051282
M3_block_alpha_stickiness,236,Stable,choose_blue,0.5712820512820512
M3_block_alpha_stickiness,236,Stable,stay_rate,0.6101694915254238
M3_block_alpha_stickiness,236,Stable,switch_after_loss,0.4701240135287486
M3_block_alpha_stickiness,236,Stable,switch_after_no_loss,0.3207180980106744
M3_block_alpha_stickiness,236,Volatile1,optimal_choice,0.6184615384615385
M3_block_alpha_stickiness,236,Volatile1,choose_blue,0.41307692307692306
M3_block_alpha_stickiness,236,Volatile1,stay_rate,0.6030769230769231
M3_block_alpha_stickiness,236,Volatile1,switch_after_loss,0.486159169550173
M3_block_alpha_stickiness,236,Volatile1,switch_after_no_loss,0.3254847645429363
M3_block_alpha_stickiness,236,Volatile2,optimal_choice,0.6218623481781377
M3_block_alpha_stickiness,236,Volatile2,choose_blue,0.5769230769230769
M3_block_alpha_stickiness,236,Volatile2,stay_rate,0.5961538461538461
M3_block_alpha_stickiness,236,Volatile2,switch_after_loss,0.4831081081081081
M3_block_alpha_stickiness,236,Volatile2,switch_after_no_loss,0.3375706214689266
M3_block_alpha_stickiness,236,Volatile3,optimal_choice,0.5792307692307692
M3_block_alpha_stickiness,236,Volatile3,choose_blue,0.4307692307692308
M3_block_alpha_stickiness,236,Volatile3,stay_rate,0.5961538461538461
M3_block_alpha_stickiness,236,Volatile3,switch_after_loss,0.48211243611584326
M3_block_alpha_stickiness,236,Volatile3,switch_after_no_loss,0.3394109396914446
M3_block_alpha_stickiness,237,Stable,optimal_choice,0.5958974358974359
M3_block_alpha_stickiness,237,Stable,choose_blue,0.5641025641025641
M3_block_alpha_stickiness,237,Stable,stay_rate,0.5973924380704042
M3_block_alpha_stickiness,237,Stable,switch_after_loss,0.464326160815402
M3_block_alpha_stickiness,237,Stable,switch_after_no_loss,0.3499275012083132
M3_block_alpha_stickiness,237,Volatile1,optimal_choice,0.5976923076923077
M3_block_alpha_stickiness,237,Volatile1,choose_blue,0.4461538461538462
M3_block_alpha_stickiness,237,Volatile1,stay_rate,0.6115384615384616
M3_block_alpha_stickiness,237,Volatile1,switch_after_loss,0.45544554455445546
M3_block_alpha_stickiness,237,Volatile1,switch_after_no_loss,0.329971181556196
M3_block_alpha_stickiness,237,Volatile2,optimal_choice,0.6040485829959514
M3_block_alpha_stickiness,237,Volatile2,choose_blue,0.5784615384615385
M3_block_alpha_stickiness,237,Volatile2,stay_rate,0.6276923076923077
M3_block_alpha_stickiness,237,Volatile2,switch_after_loss,0.44639718804920914
M3_block_alpha_stickiness,237,Volatile2,switch_after_no_loss,0.3146374829001368
M3_block_alpha_stickiness,237,Volatile3,optimal_choice,0.5476923076923077
M3_block_alpha_stickiness,237,Volatile3,choose_blue,0.46076923076923076
M3_block_alpha_stickiness,237,Volatile3,stay_rate,0.6092307692307692
M3_block_alpha_stickiness,237,Volatile3,switch_after_loss,0.4419713831478537
M3_block_alpha_stickiness,237,Volatile3,switch_after_no_loss,0.34277198211624443
M3_block_alpha_stickiness,238,Stable,optimal_choice,0.597948717948718
M3_block_alpha_stickiness,238,Stable,choose_blue,0.5564102564102564
M3_block_alpha_stickiness,238,Stable,stay_rate,0.5984354628422425
M3_block_alpha_stickiness,238,Stable,switch_after_loss,0.47428884026258206
M3_block_alpha_stickiness,238,Stable,switch_after_no_loss,0.3353263577478824
M3_block_alpha_stickiness,238,Volatile1,optimal_choice,0.6
M3_block_alpha_stickiness,238,Volatile1,choose_blue,0.43153846153846154
M3_block_alpha_stickiness,238,Volatile1,stay_rate,0.5984615384615385
M3_block_alpha_stickiness,238,Volatile1,switch_after_loss,0.4743150684931507
M3_block_alpha_stickiness,238,Volatile1,switch_after_no_loss,0.34217877094972066
M3_block_alpha_stickiness,238,Volatile2,optimal_choice,0.5902834008097166
M3_block_alpha_stickiness,238,Volatile2,choose_blue,0.5538461538461539
M3_block_alpha_stickiness,238,Volatile2,stay_rate,0.6015384615384616
M3_block_alpha_stickiness,238,Volatile2,switch_after_loss,0.4630541871921182
M3_block_alpha_stickiness,238,Volatile2,switch_after_no_loss,0.341534008683068
M3_block_alpha_stickiness,238,Volatile3,optimal_choice,0.5546153846153846
M3_block_alpha_stickiness,238,Volatile3,choose_blue,0.45384615384615384
M3_block_alpha_stickiness,238,Volatile3,stay_rate,0.5976923076923077
M3_block_alpha_stickiness,238,Volatile3,switch_after_loss,0.46596858638743455
M3_block_alpha_stickiness,238,Volatile3,switch_after_no_loss,0.35213204951856947
M3_block_alpha_stickiness,239,Stable,optimal_choice,0.6084615384615385
M3_block_alpha_stickiness,239,Stable,choose_blue,0.5617948717948718
M3_block_alpha_stickiness,239,Stable,stay_rate,0.6325945241199479
M3_block_alpha_stickiness,239,Stable,switch_after_loss,0.42452830188679247
M3_block_alpha_stickiness,239,Stable,switch_after_no_loss,0.31677324151500247
M3_block_alpha_stickiness,239,Volatile1,optimal_choice,0.61
M3_block_alpha_stickiness,239,Volatile1,choose_blue,0.4076923076923077
M3_block_alpha_stickiness,239,Volatile1,stay_rate,0.6223076923076923
M3_block_alpha_stickiness,239,Volatile1,switch_after_loss,0.44755244755244755
M3_block_alpha_stickiness,239,Volatile1,switch_after_no_loss,0.3228021978021978
M3_block_alpha_stickiness,239,Volatile2,optimal_choice,0.5991902834008097
M3_block_alpha_stickiness,239,Volatile2,choose_blue,0.563076923076923
M3_block_alpha_stickiness,239,Volatile2,stay_rate,0.6292307692307693
M3_block_alpha_stickiness,239,Volatile2,switch_after_loss,0.42070116861435725
M3_block_alpha_stickiness,239,Volatile2,switch_after_no_loss,0.3281027104136947
M3_block_alpha_stickiness,239,Volatile3,optimal_choice,0.5792307692307692
M3_block_alpha_stickiness,239,Volatile3,choose_blue,0.4276923076923077
M3_block_alpha_stickiness,239,Volatile3,stay_rate,0.6138461538461538
M3_block_alpha_stickiness,239,Volatile3,switch_after_loss,0.4482758620689655
M3_block_alpha_stickiness,239,Volatile3,switch_after_no_loss,0.33611111111111114
M3_block_alpha_stickiness,240,Stable,optimal_choice,0.6064102564102564
M3_block_alpha_stickiness,240,Stable,choose_blue,0.5705128205128205
M3_block_alpha_stickiness,240,Stable,stay_rate,0.6010430247718384
M3_block_alpha_stickiness,240,Stable,switch_after_loss,0.4707246376811594
M3_block_alpha_stickiness,240,Stable,switch_after_no_loss,0.3402843601895735
M3_block_alpha_stickiness,240,Volatile1,optimal_choice,0.6138461538461538
M3_block_alpha_stickiness,240,Volatile1,choose_blue,0.42538461538461536
M3_block_alpha_stickiness,240,Volatile1,stay_rate,0.6192307692307693
M3_block_alpha_stickiness,240,Volatile1,switch_after_loss,0.45516074450084604
M3_block_alpha_stickiness,240,Volatile1,switch_after_no_loss,0.31875881523272215
M3_block_alpha_stickiness,240,Volatile2,optimal_choice,0.6194331983805668
M3_block_alpha_stickiness,240,Volatile2,choose_blue,0.5823076923076923
M3_block_alpha_stickiness,240,Volatile2,stay_rate,0.6084615384615385
M3_block_alpha_stickiness,240,Volatile2,switch_after_loss,0.4882032667876588
M3_block_alpha_stickiness,240,Volatile2,switch_after_no_loss,0.3204272363150868
M3_block_alpha_stickiness,240,Volatile3,optimal_choice,0.57
M3_block_alpha_stickiness,240,Volatile3,choose_blue,0.4307692307692308
M3_block_alpha_stickiness,240,Volatile3,stay_rate,0.6069230769230769
M3_block_alpha_stickiness,240,Volatile3,switch_after_loss,0.4634974533106961
M3_block_alpha_stickiness,240,Volatile3,switch_after_no_loss,0.33473980309423346
M3_block_alpha_stickiness,241,Stable,optimal_choice,0.6030769230769231
M3_block_alpha_stickiness,241,Stable,choose_blue,0.5692307692307692
M3_block_alpha_stickiness,241,Stable,stay_rate,0.5955671447196871
M3_block_alpha_stickiness,241,Stable,switch_after_loss,0.46820483961733256
M3_block_alpha_stickiness,241,Stable,switch_after_no_loss,0.3493683187560739
M3_block_alpha_stickiness,241,Volatile1,optimal_choice,0.5969230769230769
M3_block_alpha_stickiness,241,Volatile1,choose_blue,0.43923076923076926
M3_block_alpha_stickiness,241,Volatile1,stay_rate,0.6023076923076923
M3_block_alpha_stickiness,241,Volatile1,switch_after_loss,0.46063651591289784
M3_block_alpha_stickiness,241,Volatile1,switch_after_no_loss,0.3442389758179232
M3_block_alpha_stickiness,241,Volatile2,optimal_choice,0.6323886639676113
M3_block_alpha_stickiness,241,Volatile2,choose_blue,0.6
M3_block_alpha_stickiness,241,Volatile2,stay_rate,0.6023076923076923
M3_block_alpha_stickiness,241,Volatile2,switch_after_loss,0.4907749077490775
M3_block_alpha_stickiness,241,Volatile2,switch_after_no_loss,0.3311345646437995
M3_block_alpha_stickiness,241,Volatile3,optimal_choice,0.5715384615384616
M3_block_alpha_stickiness,241,Volatile3,choose_blue,0.44153846153846155
M3_block_alpha_stickiness,241,Volatile3,stay_rate,0.5853846153846154
M3_block_alpha_stickiness,241,Volatile3,switch_after_loss,0.4688995215311005
M3_block_alpha_stickiness,241,Volatile3,switch_after_no_loss,0.3640416047548291
M3_block_alpha_stickiness,242,Stable,optimal_choice,0.6056410256410256
M3_block_alpha_stickiness,242,Stable,choose_blue,0.558974358974359
M3_block_alpha_stickiness,242,Stable,stay_rate,0.6187744458930899
M3_block_alpha_stickiness,242,Stable,switch_after_loss,0.44279176201373
M3_block_alpha_stickiness,242,Stable,switch_after_no_loss,0.3296597987541926
M3_block_alpha_stickiness,242,Volatile1,optimal_choice,0.6284615384615385
M3_block_alpha_stickiness,242,Volatile1,choose_blue,0.3984615384615385
M3_block_alpha_stickiness,242,Volatile1,stay_rate,0.6346153846153846
M3_block_alpha_stickiness,242,Volatile1,switch_after_loss,0.46099290780141844
M3_block_alpha_stickiness,242,Volatile1,switch_after_no_loss,0.2921195652173913
M3_block_alpha_stickiness,242,Volatile2,optimal_choice,0.6064777327935222
M3_block_alpha_stickiness,242,Volatile2,choose_blue,0.5876923076923077
M3_block_alpha_stickiness,242,Volatile2,stay_rate,0.6261538461538462
M3_block_alpha_stickiness,242,Volatile2,switch_after_loss,0.46409807355516636
M3_block_alpha_stickiness,242,Volatile2,switch_after_no_loss,0.30315500685871055
M3_block_alpha_stickiness,242,Volatile3,optimal_choice,0.5992307692307692
M3_block_alpha_stickiness,242,Volatile3,choose_blue,0.4169230769230769
M3_block_alpha_stickiness,242,Volatile3,stay_rate,0.6253846153846154
M3_block_alpha_stickiness,242,Volatile3,switch_after_loss,0.45395799676898224
M3_block_alpha_stickiness,242,Volatile3,switch_after_no_loss,0.302496328928047
M3_block_alpha_stickiness,243,Stable,optimal_choice,0.5982051282051282
M3_block_alpha_stickiness,243,Stable,choose_blue,0.546923076923077
M3_block_alpha_stickiness,243,Stable,stay_rate,0.598174706649283
M3_block_alpha_stickiness,243,Stable,switch_after_loss,0.45751633986928103
M3_block_alpha_stickiness,243,Stable,switch_after_no_loss,0.3506753376688344
M3_block_alpha_stickiness,243,Volatile1,optimal_choice,0.5953846153846154
M3_block_alpha_stickiness,243,Volatile1,choose_blue,0.43923076923076926
M3_block_alpha_stickiness,243,Volatile1,stay_rate,0.5753846153846154
M3_block_alpha_stickiness,243,Volatile1,switch_after_loss,0.4901639344262295
M3_block_alpha_stickiness,243,Volatile1,switch_after_no_loss,0.36666666666666664
M3_block_alpha_stickiness,243,Volatile2,optimal_choice,0.588663967611336
M3_block_alpha_stickiness,243,Volatile2,choose_blue,0.5615384615384615
